date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:20:36	137/137	---M--	200	added ('OK')	text/plain	etag:%2266c04d4c-89%22	https://www.365freecredit.com/robots.txt		(from )
11:20:37	39822/39822	---M--	200	added ('OK')	text/html	etag:%226745d64e-9b8e%22	https://www.365freecredit.com/	C:/Users/User/Downloads/LANDING%20PAGES%20MYWALLETS/MYWALLETS_LANDING/www.365freecredit.com/index.html	(from )
11:20:38	178499/178499	---M--	200	added ('OK')	image/png	etag:%2205b2ad491549d1b651ad52678f5f7878%22	https://yd2s.tech/logo.png	C:/Users/User/Downloads/LANDING%20PAGES%20MYWALLETS/MYWALLETS_LANDING/yd2s.tech/logo.png	(from https://www.365freecredit.com/)
11:20:39	14469/14469	---M--	200	added ('OK')	text/css	etag:%22667231f6-3885%22	https://www.365freecredit.com/output.css	C:/Users/User/Downloads/LANDING%20PAGES%20MYWALLETS/MYWALLETS_LANDING/www.365freecredit.com/output.css	(from https://www.365freecredit.com/)
11:20:39	2934019/2934019	---MCZ	200	added ('OK')	text/css	etag:W/%222cc503-cyTPK4s7rX9aC3Y3NNaHIxjV1fQ%22	https://cdn.jsdelivr.net/npm/tailwindcss@2.2.19/dist/tailwind.min.css	C:/Users/User/Downloads/LANDING%20PAGES%20MYWALLETS/MYWALLETS_LANDING/cdn.jsdelivr.net/npm/tailwindcss@2.2.19/dist/tailwind.min.css	(from https://www.365freecredit.com/)
11:20:40	3418/3418	---M--	200	added ('OK')	text/css	etag:%2266c03943-d5a%22	https://www.365freecredit.com/style/style.css	C:/Users/User/Downloads/LANDING%20PAGES%20MYWALLETS/MYWALLETS_LANDING/www.365freecredit.com/style/style.css	(from https://www.365freecredit.com/)
11:20:40	3637/3637	---M--	200	added ('OK')	image/png	etag:%228c663a07df374a5af917356cd2d2b4f3%22	https://yd2s.tech/side1.png	C:/Users/User/Downloads/LANDING%20PAGES%20MYWALLETS/MYWALLETS_LANDING/yd2s.tech/side1.png	(from https://www.365freecredit.com/)
11:20:40	9595/9595	---M--	200	added ('OK')	image/png	etag:%227377a8eb362b5c809e1b44353ec07770%22	https://yd2s.tech/side2.png	C:/Users/User/Downloads/LANDING%20PAGES%20MYWALLETS/MYWALLETS_LANDING/yd2s.tech/side2.png	(from https://www.365freecredit.com/)
11:20:41	553763/553763	---M--	200	added ('OK')	image/png	etag:%221ee598083044bfb53d7ea13addde9ff2%22	https://yd2s.tech/luckyspin.png	C:/Users/User/Downloads/LANDING%20PAGES%20MYWALLETS/MYWALLETS_LANDING/yd2s.tech/luckyspin.png	(from https://www.365freecredit.com/)
11:20:43	14589/14589	---M--	200	added ('OK')	image/jpeg	etag:%228f871206de170dcbac4ea8db45011100%22	https://yd2s.tech/iDuit88.jpeg	C:/Users/User/Downloads/LANDING%20PAGES%20MYWALLETS/MYWALLETS_LANDING/yd2s.tech/iDuit88.jpg	(from https://www.365freecredit.com/)
11:20:43	1080757/1080757	---M--	200	added ('OK')	image/gif	etag:%22e2af50600f4372da228d8ba682808670%22	https://yd2s.tech/banner.gif	C:/Users/User/Downloads/LANDING%20PAGES%20MYWALLETS/MYWALLETS_LANDING/yd2s.tech/banner.gif	(from https://www.365freecredit.com/)
